Family/kid friendly,Air conditioning,Carbon monoxide detector,TV,Lock on bedroom door,Fire extinguisher,Buzzer/wireless intercom,Free parking on premises,Laptop friendly workspace,Shampoo,Pets allowed,Hangers,Internet,Cable TV,First aid kit,Essentials,Hair dryer,Elevator,Smoke detector,Iron,review_score_category,log_price
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,6.856461984594588
1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.174387269895637
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,low,5.6167710976665735
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,high,4.0943445622221
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,high,4.59511985013459
0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,high,4.248495242049359
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,high,5.220355825078324
0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.59511985013459
1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,high,5.293304824724492
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,high,5.783825182329737
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,high,4.709530201312334
1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,high,3.6375861597263857
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,high,3.555348061489413
0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,3.688879454113936
0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,high,4.653960350157523
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,3.6635616461296463
1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,3.828641396489095
1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,high,5.1647859739235145
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,high,4.605170185988092
1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,high,4.3694478524670215
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,mid,3.688879454113936
1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.912654885736052
0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.4998096703302615
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.442651256490317
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,high,4.8283137373023015
0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,high,4.174387269895637
1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,high,4.605170185988092
1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.941642422609304
0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.248495242049359
0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,high,4.007333185232471
1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,high,5.940171252720432
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,high,5.393627546352364
1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,high,4.007333185232471
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,high,3.912023005428147
0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.605170185988092
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,3.3672958299864737
1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,high,5.0369526024136295
1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,high,6.396929655216146
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,high,5.703782474656202
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,7.569411792450713
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,high,5.703782474656202
0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,high,5.598421958998375
0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,high,4.700480365792417
1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,high,4.442651256490317
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,high,3.555348061489413
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,high,3.8918202981106265
1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,high,4.59511985013459
1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,mid,4.31748811353631
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,high,4.3694478524670215
0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,high,5.010635294096256
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.293304824724492
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,high,3.49650756146648
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.075173815233828
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,5.1647859739235145
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.859812404361672
0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.007333185232471
1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.8283137373023015
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,high,3.80666248977032
1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.59511985013459
1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,4.382026634673881
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.859812404361672
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,high,5.293304824724492
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,mid,4.934473933130692
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,high,4.31748811353631
1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,high,5.700443573390688
1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,high,5.556828061699537
0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.976733742420574
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,high,4.867534450455582
0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,5.298317366548036
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,high,4.653960350157523
0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.8283137373023015
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,high,4.248495242049359
1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,mid,5.010635294096256
1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,high,5.3230099791384085
1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,high,5.666426688112433
1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,low,3.4657359027997265
0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.74493212836325
0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,high,5.187385805840755
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.90527477843843
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.272999558563747
1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,high,4.442651256490317
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,high,4.59511985013459
1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,high,5.988961416889862
1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,high,4.867534450455582
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,high,4.4998096703302615
1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,high,4.976733742420574
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,high,4.007333185232471
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,high,4.394449154672439
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,high,4.07753744390572
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,5.1647859739235145
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,high,3.4011973816621555
1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,5.521460917862246
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.068904202220232
1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.941642422609304
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.605170185988092
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,high,5.0238805208462765
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,high,4.189654742026425
0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.219507705176107
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.859812404361672
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,high,4.691347882229144
1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.988961416889862
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,high,5.298317366548036
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,high,6.684611727667928
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,high,5.135798437050261
1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.043425116919247
0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.74493212836325
0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.0943445622221
0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.1929568508902095
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,high,4.23410650459726
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,high,5.3471075307174685
1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,high,4.700480365792417
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,3.8918202981106265
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,4.0943445622221
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,high,4.553876891600541
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,high,3.80666248977032
1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,high,4.859812404361672
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,high,4.7791234931115305
1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,high,4.7791234931115305
0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,mid,5.293304824724492
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,high,5.5174528964647065
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,high,5.272999558563747
1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.59511985013459
1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,high,5.703782474656202
0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,mid,3.555348061489413
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.31748811353631
1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,mid,5.796057750765373
0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,high,5.703782474656202
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,high,5.075173815233828
1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,mid,4.07753744390572
0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,3.6635616461296463
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,high,4.48863636973214
1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,4.700480365792417
1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,high,3.871201010907892
1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,high,5.521460917862246
0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.003946305945459
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,5.075173815233828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,3.4657359027997265
0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,high,4.442651256490317
1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,high,4.941642422609304
0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,high,4.143134726391533
1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,high,5.010635294096256
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,3.4657359027997265
1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,high,6.38856140554563
1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,high,5.5606816310155285
1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,6.192362489474872
1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,high,5.298317366548036
1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,high,4.74493212836325
0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.691347882229144
1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,high,4.248495242049359
0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,high,4.48863636973214
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,3.80666248977032
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,high,4.718498871295094
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,high,3.610917912644224
0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.5217885770490405
0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,high,3.80666248977032
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,high,4.941642422609304
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,high,5.416100402204419
1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,high,5.187385805840755
1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,high,5.703782474656202
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,high,4.382026634673881
0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,high,4.867534450455582
0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,high,5.3706380281276624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,3.912023005428147
0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,3.912023005428147
0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,high,4.59511985013459
0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.007333185232471
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,high,3.5263605246161616
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,high,7.003065458786463
0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,high,5.105945473900579
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,high,4.48863636973214
0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,high,5.075173815233828
0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,high,4.07753744390572
0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,3.80666248977032
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,high,5.1647859739235145
0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.298317366548036
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,high,3.912023005428147
1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.6167710976665735
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,high,3.688879454113936
0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,high,4.48863636973214
0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,high,4.700480365792417
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,high,4.07753744390572
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,high,5.351858133476067
1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,high,4.700480365792417
1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,high,4.31748811353631
1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.634789603169249
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.934473933130692
0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,high,4.941642422609304
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,high,4.174387269895637
0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,4.343805421853683
0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,high,4.23410650459726
0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,mid,4.6443908991413725
0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,high,4.553876891600541
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,high,5.010635294096256
0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,high,5.293304824724492
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,mid,4.174387269895637
1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,low,4.248495242049359
0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,high,4.787491742782046
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,5.247024072160486
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,high,3.951243718581428
1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,high,3.951243718581428
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.872117789475416
1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,5.043425116919247
1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,low,4.700480365792417
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,high,6.204557762568692
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,high,4.174387269895637
1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,high,5.703782474656202
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.043051267834549
1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,mid,5.3706380281276624
0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.74493212836325
0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,high,4.7791234931115305
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,high,5.1647859739235145
1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,high,4.31748811353631
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,high,4.8283137373023015
0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,3.80666248977032
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,mid,5.075173815233828
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.991464547107983
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.442651256490317
0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,high,4.48863636973214
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,high,3.8918202981106265
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,high,4.859812404361672
1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,high,5.736572297479192
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,high,4.787491742782046
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,high,4.382026634673881
0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,high,4.3694478524670215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,high,3.912023005428147
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,5.298317366548036
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,high,4.48863636973214
1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,high,4.859812404361672
1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,4.553876891600541
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,high,5.501258210544727
0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.8283137373023015
0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,mid,4.248495242049359
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,high,4.8283137373023015
1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,high,4.787491742782046
0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,high,3.912023005428147
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.272999558563747
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,high,4.787491742782046
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,4.553876891600541
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,high,5.1929568508902095
1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.59511985013459
0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,4.867534450455582
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,4.59511985013459
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.248495242049359
1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,high,4.997212273764115
0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,high,4.248495242049359
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,4.356708826689592
1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,high,5.293304824724492
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,high,4.174387269895637
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,high,3.555348061489413
0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.07753744390572
0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,high,5.703782474656202
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,6.198478716492307
1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,high,4.820281565605037
0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,high,3.912023005428147
1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.4998096703302615
0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,3.912023005428147
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.867534450455582
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,high,4.4998096703302615
1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,high,5.631211781821365
1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.105945473900579
0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,high,4.927253685157205
0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,4.787491742782046
0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,high,4.605170185988092
1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,high,4.553876891600541
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,high,4.605170185988092
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,high,4.248495242049359
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,high,5.501258210544727
1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,high,5.666426688112433
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.59511985013459
1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,mid,4.043051267834549
0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,high,4.48863636973214
1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.174387269895637
1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,high,6.684611727667928
